dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
miranda,zfp_gpu_r4,gpu,1,0,301989888,2359312,127.9991,2.7359,53.7661,0.3361,90.4922,0.1956,42.7816,2.9423,0.3145,70.4762,2.126550e+00,0.000000e+00,3.000046e+00,-1
miranda,zfp_gpu_r8,gpu,1,0,301989888,4718608,63.9998,0.4546,40.4063,0.2805,120.7818,0.1301,58.1104,1.2796,0.2733,76.2975,2.126550e+00,0.000000e+00,3.000046e+00,-1
miranda,zfp_gpu_r12,gpu,1,0,301989888,7077904,42.6666,0.8728,39.2602,0.2721,147.7134,0.4409,85.5717,0.1962,0.2733,69.6095,2.126550e+00,0.000000e+00,3.000046e+00,-1
miranda,zfp_gpu_r16,gpu,1,0,301989888,9437200,31.9999,0.6545,42.0188,0.2931,114.2993,0.1709,96.5119,1.6716,0.2767,72.8384,2.126550e+00,0.000000e+00,3.000046e+00,-1
