dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
nyx_baryon,zfp_gpu_r4,gpu,1,0,536870912,8388624,63.9999,1.0178,68.9927,0.2814,111.0493,0.2272,95.7250,1.2844,0.2649,130.1658,inf,0.000000e+00,inf,-1
nyx_baryon,zfp_gpu_r8,gpu,1,0,536870912,16777232,32.0000,0.4699,164.8514,0.2077,112.7865,0.1574,38.5777,4.3848,0.2699,209.9039,inf,0.000000e+00,inf,-1
nyx_baryon,zfp_gpu_r12,gpu,1,0,536870912,25165840,21.3333,0.5024,288.9594,0.2219,143.2229,0.1222,117.9170,1.7010,0.2748,145.2606,inf,0.000000e+00,inf,-1
nyx_baryon,zfp_gpu_r16,gpu,1,0,536870912,33554448,16.0000,0.6740,172.3374,0.2313,139.9004,0.1531,40.3819,4.5984,0.2818,156.0296,6.201415e-01,0.000000e+00,1.166017e+01,-1
