dataset,compressor,path,op,phase,ms,ratio,rmse
scale-T,zfp_gpu_r4,vol,write,total,164.4207,62.7199,
scale-T,zfp_gpu_r4,vol,write,flush,0.3460,,
scale-T,zfp_gpu_r4,vol,write,sync,110.9221,,
scale-T,zfp_gpu_r4,vol,write,close,0.2262,,
scale-T,zfp_gpu_r4,vol,write,csync,86.4407,,
scale-T,zfp_gpu_r4,vol,read,evict,1.8825,,
scale-T,zfp_gpu_r4,vol,read,total,159.6606,,inf
/lcrc/project/SDR/kdougherty/vol_bench_h5/g2_san.h5,ALL,vol,write,file,363.5141,62.7199,
/lcrc/project/SDR/kdougherty/vol_bench_h5/g2_san.h5,ALL,vol,read,file,159.9665,,
