dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
s3d,zfp_gpu_r4,gpu,1,0,1000000000,7812516,127.9997,1.1702,25.5950,0.3500,103.2716,0.1952,65.1061,1.2212,0.5229,221.5874,2.230670e-02,0.000000e+00,3.920002e-02,-1
s3d,zfp_gpu_r8,gpu,1,0,1000000000,15625016,63.9999,0.4977,30.4899,0.4526,164.6086,0.1714,110.7615,1.1022,0.2739,230.7326,2.230670e-02,0.000000e+00,3.920002e-02,-1
s3d,zfp_gpu_r12,gpu,1,0,1000000000,23437516,42.6666,0.6347,181.3984,0.2325,160.6098,0.1489,61.9134,5.2782,0.3077,234.6746,2.230670e-02,0.000000e+00,3.920002e-02,-1
s3d,zfp_gpu_r16,gpu,1,0,1000000000,31250016,32.0000,0.5086,148.1084,0.2332,127.7815,0.1180,126.0505,1.1464,0.2756,284.6306,2.230670e-02,0.000000e+00,3.920002e-02,-1
