dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
scale-T,zfp_gpu_r4,gpu,1,0,564480000,9000016,62.7199,1.2066,24.6164,0.3544,169.8470,0.2217,86.4196,1.0684,0.3079,132.6906,5.131883e+00,0.000000e+00,5.705661e+00,-1
scale-T,zfp_gpu_r8,gpu,1,0,564480000,18000016,31.3600,0.4867,153.0222,0.2063,122.0056,0.1331,54.1357,5.0991,0.2723,140.8045,5.131883e+00,0.000000e+00,5.705661e+00,-1
scale-T,zfp_gpu_r12,gpu,1,0,564480000,27000016,20.9067,0.5410,279.9975,0.2279,133.7597,0.1149,107.3905,1.1009,0.2764,151.4363,5.131883e+00,0.000000e+00,5.705661e+00,-1
scale-T,zfp_gpu_r16,gpu,1,0,564480000,36000016,15.6800,0.7191,180.6385,0.2374,121.7061,0.1480,52.0690,1.1515,0.2761,553.4678,5.521381e+00,0.000000e+00,5.754571e+00,-1
