dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
s3d,zfp_gpu_r4,gpu,1,0,1000000000,7812516,127.9997,1.0821,113.4975,0.3598,118.2684,0.1931,87.8603,1.6605,0.4902,212.6940,2.230670e-02,0.000000e+00,3.920002e-02,-1
s3d,zfp_gpu_r8,gpu,1,0,1000000000,15625016,63.9999,0.4658,366.0409,0.2902,94.8674,0.1635,121.4534,2.4561,0.4015,290.0932,2.230670e-02,0.000000e+00,3.920002e-02,-1
s3d,zfp_gpu_r12,gpu,1,0,1000000000,23437516,42.6666,0.4857,240.4761,0.2200,118.6598,0.1236,55.9209,4.0514,0.2760,228.5417,2.230670e-02,0.000000e+00,3.920002e-02,-1
s3d,zfp_gpu_r16,gpu,1,0,1000000000,31250016,32.0000,0.6781,282.8351,0.2446,156.3044,0.1547,112.0618,1.2089,0.2792,240.2495,2.230670e-02,0.000000e+00,3.920002e-02,-1
