dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
nyx_baryon,zfp_gpu_r4,gpu,1,0,536870912,8388624,63.9999,0.9979,22.9972,0.3276,110.2773,0.2129,80.5641,1.1069,0.2753,126.9767,inf,0.000000e+00,inf,-1
nyx_baryon,zfp_gpu_r8,gpu,1,0,536870912,16777232,32.0000,0.4754,142.6188,0.2137,139.2739,0.1359,37.4263,1.5794,0.3353,193.9916,inf,0.000000e+00,inf,-1
nyx_baryon,zfp_gpu_r12,gpu,1,0,536870912,25165840,21.3333,0.4999,159.7251,0.2206,134.5519,0.1171,90.6145,2.0424,0.2757,139.5947,inf,0.000000e+00,inf,-1
nyx_baryon,zfp_gpu_r16,gpu,1,0,536870912,33554448,16.0000,0.6692,121.8661,0.2341,126.3547,0.1475,54.5080,1.2747,0.2699,149.8958,6.201415e-01,0.000000e+00,1.166017e+01,-1
