dataset,compressor,path,op,phase,ms,ratio,rmse
miranda,zfp_gpu_r4,vol,write,total,44.3601,127.9991,
miranda,zfp_gpu_r4,vol,write,flush,0.3449,,
miranda,zfp_gpu_r4,vol,write,sync,111.9927,,
miranda,zfp_gpu_r4,vol,write,close,0.1797,,
miranda,zfp_gpu_r4,vol,write,csync,51.9906,,
miranda,zfp_gpu_r4,vol,read,evict,1.1318,,
miranda,zfp_gpu_r4,vol,read,total,68.8929,,2.126550e+00
miranda,zfp_gpu_r8,vol,write,total,39.7012,63.9998,
miranda,zfp_gpu_r8,vol,write,flush,0.2822,,
miranda,zfp_gpu_r8,vol,write,sync,116.7989,,
miranda,zfp_gpu_r8,vol,write,close,0.1319,,
miranda,zfp_gpu_r8,vol,write,csync,52.0956,,
miranda,zfp_gpu_r8,vol,read,evict,1.1564,,
miranda,zfp_gpu_r8,vol,read,total,69.5720,,2.126550e+00
miranda,zfp_gpu_r12,vol,write,total,82.6895,42.6666,
miranda,zfp_gpu_r12,vol,write,flush,0.2839,,
miranda,zfp_gpu_r12,vol,write,sync,119.3676,,
miranda,zfp_gpu_r12,vol,write,close,0.4968,,
miranda,zfp_gpu_r12,vol,write,csync,65.9518,,
miranda,zfp_gpu_r12,vol,read,evict,1.0491,,
miranda,zfp_gpu_r12,vol,read,total,76.1081,,2.126550e+00
miranda,zfp_gpu_r16,vol,write,total,39.6493,31.9999,
miranda,zfp_gpu_r16,vol,write,flush,0.2979,,
miranda,zfp_gpu_r16,vol,write,sync,325.0163,,
miranda,zfp_gpu_r16,vol,write,close,0.1746,,
miranda,zfp_gpu_r16,vol,write,csync,174.7858,,
miranda,zfp_gpu_r16,vol,read,evict,1.1049,,
miranda,zfp_gpu_r16,vol,read,total,74.5449,,2.126550e+00
/lcrc/project/SDR/kdougherty/vol_bench_h5/g2_none_miranda.h5,ALL,vol,write,file,1231.2550,51.1999,
/lcrc/project/SDR/kdougherty/vol_bench_h5/g2_none_miranda.h5,ALL,vol,read,file,290.2408,,
