dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
scale-T,zfp_gpu_r4,gpu,1,0,564480000,9000016,62.7199,1.1722,72.9605,0.3605,175.5312,0.2365,118.6113,1.1923,0.3111,133.7236,5.131883e+00,0.000000e+00,5.705661e+00,-1
scale-T,zfp_gpu_r8,gpu,1,0,564480000,18000016,31.3600,0.4777,307.6580,0.2120,123.7066,0.1289,47.7903,4.3876,0.2717,144.2564,5.131883e+00,0.000000e+00,5.705661e+00,-1
scale-T,zfp_gpu_r12,gpu,1,0,564480000,27000016,20.9067,0.4947,202.6774,0.2309,133.1939,0.1147,132.8142,2.9705,0.2701,147.8186,5.131883e+00,0.000000e+00,5.705661e+00,-1
scale-T,zfp_gpu_r16,gpu,1,0,564480000,36000016,15.6800,0.6673,188.0569,0.2431,192.1732,0.1464,54.1962,3.9635,0.2789,562.5074,5.521381e+00,0.000000e+00,5.754571e+00,-1
