dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
ocean_temp,zfp_gpu_r4,gpu,1,0,129123840,17089936,7.5555,0.8735,142.8364,0.2604,145.6949,0.1528,35.7024,4.9726,0.2834,43.8986,4.110138e-03,0.000000e+00,3.759661e-01,-1
ocean_temp,zfp_gpu_r8,gpu,1,0,129123840,34179856,3.7778,0.5086,146.9751,0.2250,123.4355,0.1248,35.5938,5.0903,0.2675,44.8741,2.793029e-04,0.000000e+00,2.552462e-02,-1
ocean_temp,zfp_gpu_r12,gpu,1,0,129123840,51269776,2.5185,0.5250,158.7491,0.2335,146.9521,0.1262,37.7464,2.0761,0.2741,50.0833,1.751554e-05,0.000000e+00,1.611233e-03,-1
ocean_temp,zfp_gpu_r16,gpu,1,0,129123840,68359696,1.8889,0.4939,171.8268,0.2375,135.2110,0.1231,48.4144,4.2391,0.2613,56.4339,1.113540e-06,0.000000e+00,1.139641e-04,-1
