dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
s3d,zfp_gpu_r4,gpu,1,0,1000000000,62500016,16.0000,1.1266,264.8578,0.2737,111.9547,0.2406,128.3406,2.5010,0.3489,478.6811,5.735426e-08,0.000000e+00,3.710373e-06,-1
s3d,zfp_gpu_r8,gpu,1,0,1000000000,125000016,8.0000,0.4654,366.1708,115.3302,144.4937,0.1139,75.3689,11.8921,0.2602,284.8450,1.567633e-09,0.000000e+00,1.264189e-07,-1
s3d,zfp_gpu_r12,gpu,1,0,1000000000,187500016,5.3333,0.6465,370.6155,115.6229,145.7744,0.1095,51.9028,1.1636,0.2679,341.3207,8.514477e-11,0.000000e+00,8.036203e-09,-1
s3d,zfp_gpu_r16,gpu,1,0,1000000000,250000016,4.0000,0.4850,352.5681,85.9475,129.3839,0.1084,171.2694,1.1122,0.2654,342.7942,5.312260e-12,0.000000e+00,6.187483e-10,-1
