dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
miranda,zfp_gpu_r4,gpu,1,0,301989888,18874384,16.0000,1.1023,177.4309,0.2735,187.3202,0.1840,44.4929,1.2077,0.3154,81.7103,1.323060e-04,0.000000e+00,1.231516e-02,-1
miranda,zfp_gpu_r8,gpu,1,0,301989888,37748752,8.0000,0.4798,262.8770,0.2213,156.9025,0.1335,49.4554,3.9029,0.2764,83.8427,6.719211e-06,0.000000e+00,6.823176e-04,-1
miranda,zfp_gpu_r12,gpu,1,0,301989888,56623120,5.3333,0.4919,203.0838,0.2183,108.3539,0.1232,62.4355,4.1643,0.2735,87.1255,4.240786e-07,0.000000e+00,4.203496e-05,-1
miranda,zfp_gpu_r16,gpu,1,0,301989888,75497488,4.0000,0.4906,221.9996,0.2609,117.2504,0.1484,89.0690,6.2195,0.4002,105.8372,2.650153e-08,0.000000e+00,2.833496e-06,-1
