dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
s3d,zfp_gpu_r4,gpu,1,0,1000000000,62500016,16.0000,1.1192,181.0841,0.2845,187.5944,0.1573,133.1741,3.5125,0.4320,481.1699,5.735426e-08,0.000000e+00,3.710373e-06,-1
s3d,zfp_gpu_r8,gpu,1,0,1000000000,125000016,8.0000,0.5018,253.6545,102.2135,155.0938,0.1102,92.7015,8.6605,0.2691,258.4529,1.567633e-09,0.000000e+00,1.264189e-07,-1
s3d,zfp_gpu_r12,gpu,1,0,1000000000,187500016,5.3333,0.7838,236.2818,95.2362,139.0699,0.1496,59.9131,1.0943,0.2682,308.4099,8.514477e-11,0.000000e+00,8.036203e-09,-1
s3d,zfp_gpu_r16,gpu,1,0,1000000000,250000016,4.0000,0.4786,302.4913,141.6376,114.7055,0.1430,102.5494,1.1150,0.2683,392.5982,5.312260e-12,0.000000e+00,6.187483e-10,-1
