dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
nyx_baryon,zfp_gpu_r4,gpu,1,0,536870912,67108880,8.0000,1.0567,243.3587,0.3172,128.4104,0.1547,50.4754,3.7274,0.3804,150.4930,3.990804e-03,0.000000e+00,3.861322e-01,-1
nyx_baryon,zfp_gpu_r8,gpu,1,0,536870912,134217744,4.0000,0.5063,278.0710,113.3335,135.1870,0.1324,43.9096,1.1155,0.2648,174.1574,2.611385e-04,0.000000e+00,2.497339e-02,-1
nyx_baryon,zfp_gpu_r12,gpu,1,0,536870912,201326608,2.6667,0.4847,325.3592,120.6202,137.4225,0.1176,48.7434,1.2082,0.2717,196.7171,1.632452e-05,0.000000e+00,1.527905e-03,-1
nyx_baryon,zfp_gpu_r16,gpu,1,0,536870912,268435472,2.0000,0.5256,390.6578,133.2821,122.9714,0.1219,39.3140,0.1879,0.2722,207.9982,1.020320e-06,0.000000e+00,1.039505e-04,-1
