dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
scale-T,zfp_gpu_r4,gpu,1,0,564480000,72000016,7.8400,1.2227,220.4986,0.2899,143.6991,0.1914,100.7417,1.1426,0.3129,161.6109,2.433547e-05,0.000000e+00,1.458645e-03,-1
scale-T,zfp_gpu_r8,gpu,1,0,564480000,144000016,3.9200,0.4681,271.5485,103.2629,116.8753,0.1144,337.9543,1.2480,0.2663,182.3022,1.732433e-06,0.000000e+00,1.001358e-04,-1
scale-T,zfp_gpu_r12,gpu,1,0,564480000,216000016,2.6133,0.4884,268.3725,110.3259,189.4043,0.1133,116.5617,1.0676,0.2711,265.1342,1.085722e-07,0.000000e+00,6.198883e-06,-1
scale-T,zfp_gpu_r16,gpu,1,0,564480000,288000016,1.9600,0.4685,321.7564,264.0150,81.9470,0.1379,56.8973,7.6956,0.2690,590.4239,5.521381e+00,0.000000e+00,5.754571e+00,-1
