dataset,compressor,codec_kind,chunk_n,rep,logical_bytes,stored_bytes,ratio,create_ms,write_ms,flush_ms,sync_ms,close_ms,csync_ms,evict_ms,open_ms,read_ms,rmse,abs_thresh,maxae,bound_ok
miranda,zfp_gpu_r4,gpu,1,0,301989888,18874384,16.0000,1.0698,196.6385,0.2760,164.8327,0.1777,50.3510,4.5885,0.3084,80.4778,1.323060e-04,0.000000e+00,1.231516e-02,-1
miranda,zfp_gpu_r8,gpu,1,0,301989888,37748752,8.0000,0.4586,257.1761,0.2347,136.7872,0.5713,56.8486,8.1284,0.3035,115.5307,6.719211e-06,0.000000e+00,6.823176e-04,-1
miranda,zfp_gpu_r12,gpu,1,0,301989888,56623120,5.3333,0.4665,191.3726,0.2107,135.4015,0.1120,57.5499,1.7070,0.3195,97.2032,4.240786e-07,0.000000e+00,4.203496e-05,-1
miranda,zfp_gpu_r16,gpu,1,0,301989888,75497488,4.0000,0.4813,197.3792,0.2315,179.9665,0.1099,117.6081,3.8304,0.2705,91.0128,2.650153e-08,0.000000e+00,2.833496e-06,-1
